"","id","original","machine.predicted.rf","machine.predicted.svm","machine.predicted.nnet","machine.probabilities.rf","machine.probabilities.svm","machine.probabilities.nnet"
"475","57e01893eaae1f0001f7147f_3idlib","1","1","1","1","0.509333333333333","0.768948282677571","0.845275246343218"
"476","57dff4f3172dca00017a9a82_5aleppo","1","1","1","1","0.909666666666667","0.927308200968394","0.787257210258713"
"477","57dff4f3172dca00017a9a82_5daraa","1","1","1","1","0.660666666666667","0.709209845114672","0.762247651669542"
"478","57dff4f3172dca00017a9a82_5hama","1","0","0","1","0.374","0.462161281076064","0.721168057604266"
"479","57e54a3707cfa000010e77a4_0aleppo","1","1","1","1","0.948333333333333","0.950984795974783","0.969107906513255"
"480","57ebb4ebb4f9e100013addf7_1aleppo","1","1","1","1","0.918333333333333","0.925545282236702","0.815932560717133"
"481","57eea1d6f9aed400011a5332_6aleppo","1","1","1","1","0.983666666666667","0.79617554401583","0.995505290281061"
"482","57ee9318c6faa00001f63948_2aleppo","1","1","1","1","0.938","0.954241095004546","0.98577930394076"
"483","57ee9318c6faa00001f63948_2damascus","0","0","0","0","0.14","0.132348818514595","0.146699134973453"
"484","57ed99065ab9c00001516a7b_2aleppo","1","1","1","1","0.859666666666667","0.923145643753022","0.862386888185916"
"485","57f13685e434830001d915bc_6aleppo","1","1","1","1","0.842666666666667","0.887108825618281","0.923542994473757"
"486","57f13685e434830001d915bc_6daraa","1","1","1","0","0.561333333333333","0.520478237753612","0.215501803109001"
"487","57f1b3358571f80001820062_2aleppo","1","1","1","1","0.992","0.85888299097024","0.98451006782515"
"488","57f13685e434830001d915bc_6idlib","1","0","0","0","0.0916666666666667","0.113430610147145","0.132265930438277"
"489","57f1b3358571f80001820062_2damascus","0","0","0","0","0.0596666666666667","0.0818699681334285","0.105624115684216"
"490","57f2466be58047000133f5de_0aleppo","1","1","1","1","0.764333333333333","0.804517482652384","0.967148537767293"
"491","57f2466be58047000133f5de_0hama","1","1","1","1","0.872666666666667","0.853014055053755","0.93453723911739"
"492","57f2466be58047000133f5de_0quneitra","0","0","0","0","0.223","0.109478268008023","0.218650318784978"
"493","57f28876eaae1f0001f74a6d_2aleppo","1","1","1","1","0.852666666666667","0.949000938402413","0.949527506953672"
"494","57f389036653330001c40abf_1damascus","1","1","1","1","0.67","0.704473709834541","0.650594255696971"
"495","57f389036653330001c40abf_1hasakah","1","1","1","1","0.658","0.710719741269637","0.634624729392748"
