"","story_id","province_human","province_ICEWS","cleantext"
"215",32856298,"yunnan","yunnan","N  MONZ  N N.. SOURZ onlin .  ACTAR of knife wield ACTAR  attack  train station in sout DIRECTZ  ACTAR  leav at  DIRECTZ  N peopl AVERB  and   N AVERB   offici SOURZ NONTOPIC  make  N of  deadliest attack in ACTAR in recent years.SOURZ   provid  detail   attack  took place late on DAYZ  even at  sub_yunnan railway station in yunnan ADMINN   and    ACTAR    identified.sub_yunnan ADMINN ACTAR     ACTAR e inform to release. state run yunnan SOURZ NONTOPIC   ACTAR  wear uniform whenthey AVERB  railway station  and    gunshot  heard  ACTAR espond  NONTOPIC theassoci SOURZ.local televis station kN NONTOPIC  N of  ACTAR   shot by ACTAR  and    victim   transport to local hospit around  ADMINN  accord to  SOURZ SOURZ agenc SOURZ.photo circul onlin show scatter luggag  and   bodi lie on  floor in blood  although  authent ADMINN of  imag    verified.st televis NONTOPIC on  offici microblog thatdomest secur chief ACTAR  jianzhu  on  way to thescene. motiv behind  attack    ACTAR eli clear   ACTAR  seen  number of mass AVERB  and    attack carri out by peopl bear grudg  society."
"216",18313867,"guangdong,jiangxi","jiangxi","follow highlight  from..tung fang jihpao for  period N  MONZ  N. ACTAR  complain  industri pollut in jianxi ADMINN  accord to  N  MONZ  SOURZ in popular  independ ACTAR daili tung fang jihpao    N peopl in sub_jiangxi ADMINN  jiangxi ADMINN  took to  street on N  MONZ   and   AVERB   oper of  local industri park   complain  caus serious pollut  and   threaten  ACTAR  health. protestor NONTOPIC AVERB  road  and   caus  serious traffic jam ACTAR  sent in to stand guard at  scene. see vernacular file. tfjpNa.df  ACTAR  in guangdong ADMINN AVERB school demolition... popular  independ ACTAR daili tung fang jihpao   on N  MONZ  NONTOPIC  AVERB by ACTAR   local ACTAR in liguang ADMINN  huidon ADMINN  guangdong ADMINN AVERB ACTAR  alleg  ADMINN cadr  taken bribe  and   forcibl demolish  primari school to build  templ last year.N ACTAR  affect  and   need to go to  school in  next ADMINN ACTAR  also complain of  threaten   tri to AVERB to higher authorities.loc author promis to build anoth school   ACTAR  fear      complet by  MONZ    new school year will start. see vernacular file. tfjpNa.df    file worthi item  note in pts NONTOPIC sourc today. pts scan on  daili basi  follow sourc in chinese. hsinpao  ching chi jihpao  ming pao  wen wei po  ta kung pao  hsiang kang shang pao  tai yang pao  tung fang jihpao  feng huang wang  ping kuojihpao  sing tao jihpao  phoenixnewsline.attac ACTAR s"
"217",11969869,"xinjiang","beijing","exil leader of ACTAR minor NONTOPIC DAYZ   chines ACTAR fire indiscrimin on ACTAR  in  countri  xinjiang ADMINN  alim seytoff  general secretari of  ACTAR american associ  ad   fear  toll     N AVERB NONTOPIC by beijing. seytoff strong disput beijing  assert  ACTAR  attack member of  han major  NONTOPIC ACTAR  held  peac AVERB in  nort DIRECTZ  ADMINN of sub_xinjiang   capit of ACTAR  xinjiang ADMINN   xinjiang univers ACTAR   seek  arrest of suspect behind  ethnic charg brawl late last  MONZ  at  factori in DIRECTZ  ACTAR  left N ACTAR  AVERB  seytoff NONTOPIC.  young ACTAR  peac took to  street    N arm chines ACTAR came out  seytoff NONTOPIC SOURZ.    NONTOPIC    began to shoot indiscrimin  seytoff NONTOPIC.   N  AVERB    don t know  N.N of other  injured.  exil ACTAR releas pictur  and   footag on  video share websit youtub purport to show  heavi hand ACTAR response. N video show  larg crowd  MONZ ing  and   AVERB on  street  car honk  horn in support.in anoth  plume of smoke rise from  build   sound like gunshot  heard. N photo distribut by  exil mov ACTAR  appear to show N bodi on  ground on  dark street.anoth photo show N peopl lie on  ground in  seem like  differ location. N close  pictur show  man   stream of blood come from  head. seytoff   NONTOPIC   in contact  sub_xinjiang resid  NONTOPIC chines author  AVERB  light in part of  ADMINN  and    enter dormitories.     door to door search  and   arrest  ACTAR    part of  peac AVERB  seytoff NONTOPIC. seytoff  also spokesman for  world ACTAR  led by washington base exil ACTAR   chines author NONTOPIC of involv ACTAR  in  unrest. seytoff NONTOPIC  chines account   absolut mischaracter aim at justifi  ACTAR crackdown. ACTAR  offici SOURZ NONTOPIC  ACTAR   illeg AVERB dow ADMINN  and   went on  spree of AVERB  and   looting.SOURZ NONTOPIC  N peopl  AVERB  and      han chinese.  seytoff NONTOPIC  ACTAR  sought justic   factori brawl  and   also want ACTAR to treat  ACTAR   respect for  languag   cultur  and    way of life.  key demand    chines gover ACTAR  give   brainwash of  chines peopl  racism   ACTAR   enemi   NONTOPIC.  us state depar ACTAR  in   recent SOURZ NONTOPIC ACTAR  step  polit  and   religi repress of  ACTAR    predomin ACTAR people. ACTAR NONTOPIC   tri to reduc  incom gap  xinjiang  and   coastal ADMINN  by encourag compani in  countri  manufactur hub to hire ACTAR . on MONZ  N   brawl broke out at  factori make toy in sub_guangdong  in  DIRECTZ  ADMINN of guangdong.chines ACTAR NONTOPIC author broke   fight  and   pledg to find  perpetrators.  ACTAR  NONTOPIC  N   punish   incid   seytoff NONTOPIC  set  by rumor of ACTAR  rape chines w ACTAR  sct sah arb"
"218",20928991,"shaanxi","shaanxi","anoth factori pollut row  trigger  confront  ACTAR   and   ACTAR on  mainland. to  N resid of fengxiang  in  nort DIRECTZ  ADMINN of shaanxi  AVERB  ACTAR yesterday outsid  lead smelter  believ  poison   N ACTAR     tear  fenc  and   AVERB road outsid  smelter follow N day of peac AVERB   court N of kilometr away pass sentenc on N pollut   MONZ  signal  tougher approach to  problem   plagu ADMINN   and   ADMINN across  mainland. for  N time  prosecutor charg N manag of  pollut factori  discharg toxic substances. rather   lesser offenc usual punish by  fine.  and    jiangsu court jail  for N year  and   N year respectively. offici SOURZ call   judici landmark.  fengxiang ACTAR    AVERB sinc DAYZ  to SOURZ for  help from local authorities.yesterday   ACTAR  tri to break   dongl lead  and   zinc smelt plant  and   tear  . local gover ACTAR  call in AVERB ACTAR   AVERB   crowd outsid  smelter ACTAR  stone vehicl enter  and   leaving.  saw   N peopl AVERB  road  and   railway. AVERB  and   demand  gover ACTAR  demolish  factori  NONTOPIC  man work at  petrol station N metr away  saw  AVERB unfold.  gover ACTAR    give   concret answer   promis   will speed  reloc plans. crowd  get emot   wit NONTOPIC.     ACTAR e word on injuri  arrest ACTAR  local ACTAR  and   ACTAR staff refus to co ACTAR  on   happened.  AVERB come week  N of ACTAR  in sub_hunan  hunan ADMINN  laid sieg to  local gover ACTAR  ADMINN  test show N  suffer heavi metal poisoning. ACTAR  blame  on toxic wast discharg by  plant produc indium   heavi metal use in liquid crystal displays. in sub_jiangsu  in  DIRECTZ  ADMINN of jiangsu jiangsu   court heard  hu wenbiao  and   ding yuesheng  N manag of  biaoxin chemic ACTAR   dump toxic chemic hydroxybenzene.  caus cancer.  and   phenol   nearbi water sourc for N  MONZ s.in  MONZ   water suppli to N peopl  shut   of  chemic contamination.  court sentenc hu to N year for  pollut  and   falsifi receipt   and   ding to N years. maximum penalti for discharg toxic substanc  AVERB.previ  pollut   charg  caus serious enviro ACTAR al pollut  and    in  case   fined."
"219",1059234,"shandong","anhui","text of SOURZ by ACTAR inform centr for human right  and   democraci on N MONZ .. centr  learnt  sinc last year  sheng petroleum in shandong ADMINN  laid  N ACTAR   termin labour contract by agr ACTAR  held  sheng petroleum   provid suffici compens fee  and   buy social insur for .      AVERB AVERB  and   AVERB N street near  manag ACTAR  bureau of sheng petroleum  and   in sub_shandong ADMINN sinc N MONZ    and   to date  near N peopl  still demonstrating. labour union  and    labour manag ACTAR  bureau   manag ACTAR  bureau  NONTOPIC  AVERB to us.  anoth nation oil ACTAR  AVERB follow  AVERB held by sub_heilongjiang oil ACTAR .   learnt  sheng petroleum  headquart in sub_shandong ADMINN  shandong ADMINN    N largest oil field in ACTAR  annual oil output of approxim Nm tonnes.sinc MONZ  N   termin labour contract by agr ACTAR   sheng petroleum  laid  N ACTAR . ACTAR  compens fee  base on  length of servic  N year stand compens for N yuan   and   ACTAR   relat  sheng petroleum ltd ACTAR  sever    laid . laid  ACTAR   disagr ACTAR sheng petroleum in  follow N fields.N  ACTAR  call on sheng petroleum to buy social insur for    and    annual averag insur fee for N person must reach around N yuan.N  ACTAR  demand jobs.N   ACTAR  hold   compens fee  fair low.ow to  disagr ACTAR ACTAR   start AVERB  street  and     AVERB  AVERB in front of  manag ACTAR  bureau sinc N MONZ    and    number of ACTAR   reach near N at . labour manag ACTAR  bureau  and    labour union   manag ACTAR  bureau  NONTOPIC to us    near N peopl AVERB  morning.accord to  staff   labour manag ACTAR  bureau   ACTAR    relat  sheng petroleum   contract  termin    ACTAR will  need to buy social insur for . regard to  emplo ACTAR  problem    get  unemplo ACTAR  certif from  gover ACTAR  of sub_shandong ADMINN  and   call on  gover ACTAR  to solv  re emplo ACTAR  problems.in  opinion of  labour manag ACTAR  bureau  termin labour contract by agr ACTAR    in effect sinc earli MONZ    N ACTAR    relat  sheng petroleum.  anoth oil ACTAR  AVERB follow  AVERB AVERB by sub_heilongjiang oil ACTAR  in  MONZ . source. inform centr for human right  and   democraci  ACTAR  in chines N  MONZ  N."
"220",12974318,"hubei","shanxi","N ACTAR   detain in DIRECTZ  ACTAR  N ACTAR  AVERB  AVERB squad follow  alleg AVERB in ACTAR custodi of  local legisl  state SOURZ NONTOPIC DAYZ . N high level ACTAR implic in  MONZ  N AVERB of ran jianxin  N .   oppos  local gover ACTAR  land grab.   taken  ACTAR custodi in sub_hubei ADMINN  hubei ADMINN   global time NONTOPIC. ran  AVERB prompt   N peopl to AVERB in front of gover ACTAR  ADMINN  DAYZ   AVERB bottl  and   object at ACTAR  and   break   gate to  compound   gover ACTAR  NONTOPIC in  stat ACTAR  post DAYZ  on  website. in order to prevent  situat from deterior  public secur organ quick adopt measur in accord   law to appropri handl  mass incid   stat ACTAR  NONTOPIC in languag usual use to refer to  use of force. photo of  unrest post onlin show ACTAR AVERB  and   scuffl  ACTAR    larg AVERB squad dress in ACTAR helmet  and   fatigu line  insid  gate of  gover ACTAR  compound. ACTAR see N of AVERB  and    public disturb  year  often link to anger  offici corrupt  gover ACTAR  abus  and    illeg seizur of land for develo ACTAR .  incid   promin in recent week  ethnic mongol in DIRECTZ  ACTAR AVERB   encroac ACTAR  of grassland by mine concern   in late  MONZ   disgruntl man AVERB N in reveng bomb  properti confisc in  DIRECTZ  of  country.  AVERB of ACTAR   in ACTAR custodi  also  common caus of anger  especi  ACTAR  perceiv to  use tortur to extract forc confessions. accord to NONTOPIC  ran  detain on  order of higher up   oppos  gover ACTAR  back land grab in  ADMINN  ACTAR  interrog   alleg briberi   AVERB   NONTOPIC. besid  N ACTAR detain in connect  ran  AVERB   ADMINN prosecutor  resign  and    deputi director of  sub_hubei ACTAR committe  remov from  post   global time NONTOPIC. sai mtp"
"221",12966624,"guangdong","guangdong","N of peopl battl ACTAR  and   AVERB car in DIRECTZ  ACTAR   factori ACTAR  AVERB in  knife attack   wage disput  author  and   ACTAR NONTOPIC DAYZ . eighteen peopl  AVERB  and   N  detain in guangdong ADMINN  sub_guangdong ADMINN on DAYZ   ACTAR tri to quell  AVERB involv   N migrant ACTAR    local gover ACTAR   and   global time ACTAR NONTOPIC. ACTAR   AVERB in front of  gover ACTAR  build demand author punish N peopl suspect of attack  migrant ACTAR surnam xiong on MONZ  N  NONTOPIC NONTOPIC.  attack came  xiong  demand N  MONZof unpaid wage   state run global time NONTOPIC.  N suspect  includ  boss of  ceram factori  xiong work    arrest  and    case transfer to  local judici depar ACTAR  for ACTAR puni ACTAR    sub_guangdong gover ACTAR  NONTOPIC in  stat ACTAR .  video post on popular web portal sina.om appear to show N  possibl N  of peopl stand on  street in  ADMINN  and    number of ACTAR hurl object  and   hit  park van  poles. N vehicl  set alight  N  AVERB  and   N  AVERB   violent AVERB   stat ACTAR  NONTOPIC.  gover ACTAR  offici surnam cai NONTOPIC SOURZ on DAYZ    incid   settled.    AVERB   offici NONTOPIC.  number of labour disput in ACTAR  risen in recent year  migrant ACTAR  employ in N of workshop  and   factori across  countri increas demand better pay  and   conditions. amj dma pst"
"222",26081729,"liaoning","shanxi","accord to inform obtain by  center   N ACTAR  of  sub_liaoning ADMINN ferroalloy plant in liaoning ADMINN held  AVERB  morn in front of  ADMINN gover ACTAR  build to AVERB   court  action of forcibl take away  lot of raw materi  and    suppli from  plant. request   ADMINN gover ACTAR   someth for  livelihood of  plant  N ACTAR .  receiv NONTOPIC of  AVERB from   plant  and    gover ACTAR  depar ACTAR  concerned.  accord to    learn    ACTAR ion plant   state own enterpris   pretti good ACTAR in  past.  sinc  present plant manag took ADMINN N year ago   plant  suffer loss due to improp manag ACTAR .  ACTAR  of  plant NONTOPIC us   leader  frequent travel abroad for sightse at  plant  expens   and      common practic to use  plant  money for  DIRECTZ  ng.last year    loss  high  N.N billion yuan   plant file  AVERB to  court for ACTAR uptcy.  issuanc of  ACTAR uptci order  howev   court use dozen of truck to carri away  N ton of raw materi  and    suppli from  plant. happen at N p..on N  MONZ .even  head of  plant  secur depar ACTAR   chen xin    previous inform on  matter. ACTAR  hold   materi taken away by  court   plant  properti    MONZ   use   sourc of fund for resettl  ACTAR    lose  jobs. of    to treat  materi   decid by  ACTAR  rather   court. today  AVERB   ACTAR  held banner reading. by forcibl take  properti away  court ACTAR  commit   heinous crime  violat of law by law enforc   toler by  state law.investig  reason for  N.N billion yuan loss   and    forth.  parad of  AVERB pass by  court   stop   and   AVERB slogans.   AVERB came to  ADMINN gover ACTAR  building.N dozen of    ACTAR  went   mayor  ADMINN to talk       AVERB dispersed. ACTAR left by N p.. ccord to  plant  guard on duty. staff member of  plant also NONTOPIC  upward of N ACTAR  AVERB in front of  ADMINN gover ACTAR  building. ast week  deleg from liaoning ADMINN arriv in ACTAR to solicit inv ACTAR .in  opinion of  center   N thing to  in address liaoning  econom problem  to solv  manag ACTAR  problem     corrupt of  plant leader  misus of  plant  fund   and   cronyism.  problem   solv  oversea investor will   confid in  inv ACTAR  in liaoninging.  current  liaoning  real unemplo ACTAR  rate    N percent.  matter of fact    ACTAR ion plant   unabl to pay  ACTAR  for  year.  plant  ACTAR uptci   N ACTAR   includ retir ACTAR   will face acut difficulti in obtain  livelihood...attac ACTAR s"
"223",26122768,"jiangxi","beijing","chines ACTAR AVERB N unarm ADMINN ACTAR   and   AVERB  to N other in  raid on  rural ADMINN in DIRECTZ  ACTAR  amnesti intern NONTOPIC DAYZ . ver N arm ACTAR AVERB roadblock to yuntang ADMINN  DIRECTZ  jiangxi ADMINN  and   enter  ADMINN in  earli hour of  MONZ  N break  home  and   wake peopl   london base right ACTAR NONTOPIC.  crowd AVERB in front of  local primari school  and   at N   N gmt   accord to wit   ACTAR open fire  aim at  leg of  ACTAR   amnesti NONTOPIC. owev    ACTAR  tri to defend  by AVERB rock  and   stick   ACTAR began to shoot higher. illag   AVERB exorbit tax for N year  and    refus to pay  rise tax sinc  gover ACTAR  rais  by  N percent in N  follow devast flood to  ADMINN   NONTOPIC. n offici at  neighbor yujiang public secur bureau NONTOPIC SOURZ by phone DAYZ    raid   part of  AVERB hard campaign NONTOPIC by beijing at  begin of   MONZ . ocal in yuntang NONTOPIC SOURZ by phone  ACTAR  arrest N alleg ring leader of  N year AVERB  includ su guosheng    arrest on  MONZ  N   ACTAR crackdown on  ADMINN   AVERB hard campaign began on  MONZ  N  at  time N buse carri  N arm ACTAR came to  ADMINN  and   cordon    N ACTAR   refus to identifi   NONTOPIC. nother ACTAR NONTOPIC SOURZ  N gover ACTAR  work team  in  ADMINN investig  incid   ACTAR order ACTAR  DAYZ  to buri  N ACTAR AVERB by ACTAR  illag  initi refus to hand  bodi  to  ACTAR  local ACTAR  and    held   evid of  AVERB   NONTOPIC. ocal ACTAR  call  ACTAR   ACTAR gang   and   ACTAR  and    ACTAR  AVERB   in N  and   N      N time   open fire  amnesti NONTOPIC in  SOURZ. hina  AVERB hard campaign  NONTOPIC at  begin of   MONZ  by presid ACTAR   offici aim at crack  on evil forc  and   wipe out hooligans. N execut   NONTOPIC in  chines SOURZ sinc  MONZ  N. mnesti  voic concern   campaign  MONZ  influenc  proceed  and   outcom of ACTAR  and   polit trials. ACTAR also NONTOPIC  believ su guosheng  at risk of torture."
"224",7244932,"sichuan","gansu","N angri sichuan ACTAR   AVERB  power ACTAR  ADMINN carri  bodi of  neighbour believ to   AVERB to AVERB   disput   ACTAR clerk  half  yuan  local ACTAR reported. carri funer wreath   ACTAR  from hesheng ADMINN in sub_sichuan  wenjiang ADMINN laid  bodi of N year old ye yongqiang in  ACTAR  foyer on DAYZ    and   demand  clerk zhang zhiqun  held respons for ye  AVERB   tianfu morn paper reported. accord to  SOURZ  ye went to  ADMINN on DAYZ  morn   nephew  wife  hu yongfen   to pay  electr ADMINN bill.m hu  and   ms zhang start argu  chang of N fen   ye broke   fight  and   return home  ms hu. at  noon  N ACTAR  and    woman arriv at  ADMINN by van  and   attack ye   AVERB to  neighbour  yard.  attack  N of  ACTAR made  refer to  arg ACTAR   NONTOPIC ye    ACTAR interven in  disput   SOURZ NONTOPIC. ye AVERB  emerg medic ACTAR  arriv to take  to hospit ACTAR  took  bodi in  blood soak sheet to  ACTAR  ADMINN  tore  pictur of ms zhang   wall  and   place  photograph on  corpse.  ACTAR  answer  ADMINN phone yesterday NONTOPIC ACTAR   taken  action   incid  and   nobodi   assign to deal  .  ACTAR NONTOPIC ms zhang  arrest by ACTAR on DAYZ     polit ACTAR from  wenjiang ACTAR station deni    arrested.     arrest   event  still  investigation. ACTAR NONTOPIC  NONTOPIC  alleg of N side. arrest will  made   whole process  clear   polit ACTAR NONTOPIC.    idea  detail of  incid   clarified.  polit ACTAR NONTOPIC ye  bodi  remov from  power ACTAR  build   wenjiang ADMINN gover ACTAR  negoti  ye  relatives. bodi    buri   conclus  reach    need for evidence."
"225",27282050,"guangdong,henan,anhui","guangdong","follow highlight  from  ACTAR inform center for human right   democraci forN MONZ  N. pla relat AVERB in N chines ADMINN  accord to  ACTAR inform center for human right   democraci  N  MONZ     ACTAR base fax servic  NONTOPIC on dissid  N AVERB involv  peopl  liber armi  took place from N to N MONZ . bmw car driven by  relat of  pla lieuten general knock  N ACTAR   AVERB N  and   AVERB N in anhui  sub_anhui on N MONZ .  N resid AVERB  AVERB in front of  ADMINN gover ACTAR   public secur alleg   driver   ordinari farmer   relat of  victim insist   farmer   scapegoat. ACTAR of  N artilleri drive  toyota car   ACTAR plate ejN collid   privat car in henan  loyang on N MONZ . ACTAR assault  driver  trigger  confront  onlook  and   reinforc ACTAR vehicles.around N ACTAR   and    famili decommiss from  DIRECTZ  ACTAR sea fleet AVERB  AVERB in front of  sub_guangdong base on N MONZ   AVERB   author for  distribut hous to  basic level ACTAR . ACTAR tank collid   N rout bus in sub_shandong on N MONZ   evok strong mass discontent.  file worthi item  note in pts NONTOPIC sourc today. pts scan on  daili basi  follow sourc in chinese. hsin pao  ching chi jih pao  ming pao  wen wei po  ta kung pao  hsiang kang shang pao  tai yang pao  tung fang jih pao  feng huang wang  ping kuo jih pao  sing tao jih pao  phoenix newsline.attac ACTAR s"
"226",23541231,"shandong","beijing","ACTAR in DIRECTZ  ACTAR  shandong ADMINN  round   ACTAR  suspect of AVERB  ACTAR in  ongo disput  coerciv famili plan polici   ACTAR NONTOPIC DAYZ .  to N polic ACTAR arriv at  hous of chen guangjia in dongshigu ADMINN earli DAYZ   knock   wall to  home  and   forc    await ACTAR car  lead ACTAR  and   chen  cousin  chen guangcheng  NONTOPIC SOURZ. chen guangjia   activ in AVERB  forc abort  and   forc steril by local ACTAR eager to fulfil ACTAR  N child famili plan polici  chen NONTOPIC.  also think   part of  crackdown follow   MONZ  N incid  ACTAR  AVERB  ACTAR  chen NONTOPIC.  incid erupt  ACTAR refus to interven in  AVERB of chen  nephew  chen hua   and   instead arrest    NONTOPIC.  infuri  N ACTAR   AVERB in front of local gover ACTAR  ADMINN   and   AVERB  ACTAR  AVERB N ACTAR cars. ACTAR  believ   thug  hire by local ACTAR seek reveng   famili plan NONTOPIC  chen NONTOPIC. chen guangcheng  N  and   blind      hous arrest  and   repeat AVERB sinc  MONZ    brought charg  local ACTAR for  coerciv measures. ADMINN  DIRECTZ  gover ACTAR  leader  refus to interven in  disput  even though  coerciv practic  illegal. N  ACTAR    sought to help chen in  effort to protect local right   also arrest last week for  alleg involv ACTAR  in  AVERB  chen NONTOPIC. local ACTAR refus to co ACTAR  on  detentions.  london base right ACTAR  amnesti intern  AVERB  action by  author  and   rais concern  chen hua   AVERB  tortur in jail."
"227",13213092,"beijing","beijing","accord to  N  MONZ  unattribut dispatch in well respect  independ hk daili ming pao    N right ACTAR  came to  hear at beijing judiciari bureau of beijing lawyer tan jitian  and   liu wei    NONTOPIC  disqualifi   result of serv  defenc lawyer for ACTAR practition  and   yang jia   AVERB N shanghai ACTAR .twenti of  support  howev   arrest  and   taken away by ACTAR . source. ming pao websit  ACTAR  in chines N  MONZ  N"
"228",23888055,"guangdong","NA","N peopl AVERB outsid  unicom ADMINN in zhenhua road for  N day demand   ACTAR revers  decision. ACTAR  briefli AVERB  secur guard  and   ACTAR   and   at  DIRECTZ  N claim to   AVERB.  AVERB came  ACTAR unicom NONTOPIC last week    cancel  special  MONZ ly ACTAR le phone packag  gave subscrib unlimit long distanc call within  mainland for  littl  N yuan   MONZ .  packag  launch N year ago  part of  ACTAR  aggress promot campaign to attract subscrib in sub_guangdong. custom  to pay N yuan to open  account    packag   popular   avail number  estim at  N   snap    promot ended. N of  account  re sold on  N hand market for   N yuan   accord to wang lin    bought N account to set   privat long distanc call ACTAR   sold   asset  and   invest  in  accounts.now  ACTAR  sudden decid to cancel  service. money will go   drain   nativ of hunan ADMINN NONTOPIC.   N per cent of sub_guangdong  resid  migrant from  part of ACTAR   left  famili behind for better career prospect in  boom border ADMINN  and   for N  telephon    mean of communic   families.   son  and    parent  in hunan.  go home  everi year    call  everi night to check    alright.  wouldn t  abl to afford     to pay  normal fee  NONTOPIC  man  refus to  named. ACTAR unicom NONTOPIC  decis to stop  servic  made   mainland  telecommun regulatori bodi ask  to adjust fees.  author  ask us to revis  subscript fee to ensur  healthi market. therefor  to make  chang to  special packag  read  ACTAR unicom notice. subscrib now  to pay N. uan per minut for long distanc call within  mainland ACTAR unicom NONTOPIC   offer  N per cent discount to current user   end of  year.   ACTAR  NONTOPIC    accept  offer.deleg from  side met yesterday to negoti  compromise."
"229",12028515,"xinjiang","zhejiang","polic DAYZ  fire cloud of acrid tear gas to dispers N of han chines ACTAR  arm  makeshift weapon   chao grip  flashpoint ADMINN riven by ethnic tensions. N of heavili arm ACTAR deploy across sub_xinjiang   capit of ACTAR  remot nort DIRECTZ  xinjiang ADMINN   tension spike dramat follow weekend AVERB  claim at  DIRECTZ  N lives. author NONTOPIC   arrest N suspect  NONTOPIC  of murder  assault  loot  and   burn   attack by ACTAR    han  ACTAR  domin ACTAR   seen in xinjiang  oppressors.  despit  secur clampdown involv ACTAR  submachin gun  shotgun  and   baton  ACTAR  of han chines  MONZ ed  sub_xinjiang. includ  wield brick  chain  and   bat  vow reveng  ACTAR .  ACTAR  came to  ADMINN to AVERB thing  now   go to  ADMINN to AVERB   N ACTAR    carri  metal pipe  NONTOPIC SOURZ. ACTAR repeat fire volley of tear gas   N of  AVERB refus to yield ground despit  eye stream  and    throat well  pain   SOURZ NONTOPIC witnessed. intensifi  crackdown  author NONTOPIC   cut  internet access in part of sub_xinjiang.  cut internet connect in  ADMINN  of sub_xinjiang in order to quench  AVERB quick  and   prevent violenc from spread to  place   ADMINN  top ACTAR offici  li zhi  NONTOPIC ACTAR    authoriti  effort to impos  blackout   stymi by  flood of pictur  video  and   updat from sub_xinjiang appear on popular websit   twitter  youtub  and   flickr. author also NONTOPIC  ACTAR dispers   N ACTAR   AVERB DAYZ  night outsid  main mosqu in sub_xinjiang  anoth ADMINN in xinjiang  N kilometr  N mile  sout DIRECTZ  of sub_xinjiang. ACTAR believ peopl  tri to organis  unrest in  ADMINN across xinjiang   vast mountain  and   desert ADMINN  border DIRECTZ  asia  accord to SOURZ. DAYZ   unrest saw N of ACTAR  take to  street   state televis show ACTAR  attack han chines in scene reminisc of last year  violenc in tibet. ACTAR  N ACTAR    turkic speak peopl   long complain   influx of han chines    regard   homeland   well  polit  and   cultur repression. exil ACTAR   sought to lay  blame for DAYZ   violenc on chines author  NONTOPIC  AVERB  peac  chines secur forc  react  and   fire indiscrimin on crowds. ACTAR  NONTOPIC exil ACTAR leader ACTAR of mastermind  violenc     deni  NONTOPIC  and   call on DAYZ  for  intern probe   violence.  hope   unit nation   unit state  and    european union will send team to investig  realli took place in xinjiang  kadeer NONTOPIC  SOURZ confer in washington.  hope  white hous will issu  stronger stat ACTAR  urg  chines gover ACTAR  to show restraint   and   also to NONTOPIC  truth of  natur of  event  and    happen   and   to NONTOPIC  chines gover ACTAR  to redress ACTAR grievanc  kadeer NONTOPIC. white hous spokesman robert gibb  in  brief stat ACTAR  issu from moscow  us presid barack obama  visit   NONTOPIC  unit state  deepli concern   NONTOPIC of AVERB in sub_xinjiang.  stat ACTAR  call for  in xinjiang to exercis restraint.  ident of  AVERB  and   AVERB in  AVERB remain unclear on DAYZ .chines author   NONTOPIC  N  han chines  ACTAR  bur jit kma sst"
"230",22394141,"fujian","fujian","hongkong   MONZ .N SOURZ.  ADMINN gover ACTAR  in ACTAR  fujian ADMINN  agre to settl unpaid wage of N of ACTAR  of  factori close    week   N of ACTAR  AVERB outsid  factori   former ACTAR NONTOPIC DAYZ .  former ACTAR depar ACTAR  head   identifi  by surnam jiang  NONTOPIC SOURZ SOURZ by telephon  N of ACTAR    AVERB outsid  factori in sub_fujian sinc   shut  DAYZ   dispers   ADMINN  gover ACTAR  promis to foot  bill for  wages.  ACTAR base inform center for human right  and   democraci  earlier NONTOPIC    N ACTAR   AVERB daili AVERB outsid  factori demand for unpaid wage   factori  owner AVERB sub_fujian last DAYZ .  AVERB    serious    NONTOPIC  jiang NONTOPIC. gover ACTAR  promis to pay  ACTAR  wage for  MONZ  in N  N days. ACTAR   AVERB outsid  factori now  public secur ACTAR   taken control of  factory. jiang NONTOPIC unpaid wage amount to   N yuan   N.N  for   MONZof  MONZ   and    MONZ .  NONTOPIC  owner  in  unit state  and   out of contact      NONTOPIC   factori  close    owner left ACTAR  star ACTAR   ACTAR  run  N ACTAR factori   NONTOPIC to  ACTAR fund    annual export valu of   N. factori made toy  handicraft  and   garden orn ACTARfor major us stores.    specul   global financi crisi might  behind  factori  shutdown. SOURZ  ACTAR fund factori collaps in DIRECTZ  ACTAR  industri hotb   NONTOPIC frequent in recent week  and     estim  N of ACTAR    ACTAR might lose  job next year. toymak smart union ACTAR in sub_guangdong  and   watchmak peac mark in sub_guangdong.  ADMINN in guangdong ADMINN  went out of ACTAR amid  financi crisis.in  case  local gover ACTARstep in to settl  unpaid wage to end ACTAR  protests."
